date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-09-05,aladin,ebook_best,1,감쪽같은 수정 테이프 무소음 (총3m),,,,,,393513013,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393513013
2026-09-05,aladin,ebook_best,2,노트색,,,,,,393512884,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393512884
2026-09-05,aladin,ebook_best,3,본투리드 책 펼침 고정 집게,,,,,,362493903,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362493903
2026-09-05,aladin,ebook_best,4,그레이,,,,,,353046024,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353046024
2026-09-05,aladin,ebook_best,5,네이비,,,,,,353046258,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353046258
2026-09-05,aladin,ebook_best,6,연베이지,,,,,,362493493,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362493493
2026-09-05,aladin,ebook_best,7,[NHM x 알라딘] 종이 책갈피 세트,,,,,,393320769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320769
2026-09-05,aladin,ebook_best,8,"꽃과 새 세밀화 Botanical, Ornithological Artists",,,,,,393320930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320930
2026-09-05,aladin,ebook_best,9,영국의 과일 도감 Pomona Britannica,,,,,,393320872,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320872
2026-09-05,aladin,ebook_best,10,호주의 대산호초 The Great Barrier Reef of Australia,,,,,,393320991,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320991
2026-09-05,aladin,ebook_best,11,본투리드 초저점도 3색 볼펜 0.7mm,,,,,,312244903,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244903
2026-09-05,aladin,ebook_best,12,제인 오스틴 민트 블루(1자루),,,,,,312244981,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244981
2026-09-05,aladin,ebook_best,13,민트 블루+그레이,,,,,,317938117,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317938117
2026-09-05,aladin,ebook_best,14,이야기가 열리는 택배칼,,,,,,394578654,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578654
2026-09-05,aladin,ebook_best,15,금도끼 은도끼,,,,,,394579355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579355
2026-09-05,aladin,ebook_best,16,별주부전,,,,,,394578769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578769
2026-09-05,aladin,ebook_best,17,콩쥐 팥쥐,,,,,,394579464,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579464
2026-09-05,aladin,ebook_best,18,해님달님,,,,,,394578930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578930
2026-09-05,aladin,ebook_best,19,우드 선반 북트롤리,,,,,,381958181,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=381958181
2026-09-05,aladin,ebook_best,20,화이트,,,,,,395200925,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395200925
2026-09-05,aladin,ebook_best,21,[NHM x 알라딘] 활짝펼침 노트 누드제본,,,,,,393318396,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393318396
2026-09-05,aladin,ebook_best,22,버섯 British Fungi,,,,,,393318662,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393318662
2026-09-05,aladin,ebook_best,23,채소와 작물 Vegetable garden plants,,,,,,393318525,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393318525
2026-09-05,aladin,ebook_best,24,튀어나오지 않는 스티키 북마크,,,,,,316087015,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316087015
2026-09-05,aladin,ebook_best,25,그린 180매,,,,,,306153153,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306153153
2026-09-05,aladin,ebook_best,26,레드 180매,,,,,,306152777,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306152777
2026-09-05,aladin,ebook_best,27,옐로우 180매,,,,,,316086780,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316086780
2026-09-05,aladin,ebook_best,28,바른 자세를 위한 인형,,,,,,387308619,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387308619
2026-09-05,aladin,ebook_best,29,검정 고양이,,,,,,398827902,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398827902
2026-09-05,aladin,ebook_best,30,동아제약 박맛젤 오리지날 50g,,,,,,338012902,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338012902
2026-09-05,aladin,ebook_best,31,묘한 독서생활 택배칼,,,,,,394581821,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394581821
2026-09-05,aladin,ebook_best,32,"눈은 책에, 마음은 딴 세계에",,,,,,394582260,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394582260
2026-09-05,aladin,ebook_best,33,사유의 공간,,,,,,394582420,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394582420
2026-09-05,aladin,ebook_best,34,실용서 완벽 활용,,,,,,394582608,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394582608
2026-09-05,aladin,ebook_best,35,잠든 게 아니라 생각 중,,,,,,394582919,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394582919
2026-09-05,aladin,ebook_best,36,감쪽같은 수정 테이프 (총6m),,,,,,263349381,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=263349381
2026-09-05,aladin,ebook_best,37,[품절] 노트색,,,,,,263349347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=263349347
2026-09-05,aladin,ebook_best,38,명화 금박 마스킹 테이프,,,,,,390200956,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390200956
2026-09-05,aladin,ebook_best,39,모네 수련 1906,,,,,,390201088,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390201088
2026-09-05,aladin,ebook_best,40,모네 수련 1907,,,,,,390201195,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390201195
2026-09-05,aladin,ebook_best,41,반 고흐 별이 빛나는 밤,,,,,,390200800,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390200800
2026-09-05,aladin,ebook_best,42,명화 미니 러그,,,,,,395324839,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395324839
2026-09-05,aladin,ebook_best,43,"마티스 말, 기수와 어릿광대",,,,,,395325615,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395325615
2026-09-05,aladin,ebook_best,44,모네 수련 1906,,,,,,395325457,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395325457
2026-09-05,aladin,ebook_best,45,반 고흐 오베르의 녹색 밀밭,,,,,,395324931,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395324931
2026-09-05,aladin,ebook_best,46,피너츠 북엔드,,,,,,235851484,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=235851484
2026-09-05,aladin,ebook_best,47,스누피 조쿨,,,,,,360228559,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360228559
2026-09-05,aladin,ebook_best,48,스누피 허그,,,,,,360229285,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360229285
2026-09-05,aladin,ebook_best,49,"스누피, 집에서",,,,,,360229068,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360229068
2026-09-05,aladin,ebook_best,50,스누피와 우드스탁,,,,,,235851071,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=235851071
2026-09-05,aladin,ebook_best,51,스누피와 찰리 브라운,,,,,,360229143,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360229143
2026-09-05,aladin,ebook_best,52,피너츠 커버 미니 클립보드,,,,,,391842730,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391842730
2026-09-05,aladin,ebook_best,53,스터디_옐로우,,,,,,391842900,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391842900
2026-09-05,aladin,ebook_best,54,엘라스토머 탄력 형광펜,,,,,,355017999,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355017999
2026-09-05,aladin,ebook_best,55,마일드 그린 (1개),,,,,,355011406,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355011406
2026-09-05,aladin,ebook_best,56,마일드 라일락 (1개),,,,,,355017306,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355017306
2026-09-05,aladin,ebook_best,57,마일드 오렌지 (1개),,,,,,355017822,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355017822
2026-09-05,aladin,ebook_best,58,마일드 찐노랑 (1개),,,,,,355018097,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355018097
2026-09-05,aladin,ebook_best,59,마일드 핑크 (1개),,,,,,355017915,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355017915
2026-09-05,aladin,ebook_best,60,[품절] 마일드 그레이 (1개),,,,,,355011280,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355011280
2026-09-05,aladin,ebook_best,61,[품절] 마일드 블루 (1개),,,,,,355010885,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355010885
2026-09-05,aladin,ebook_best,62,한 페이지를 고르게 비추는 북라이트,,,,,,388375390,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388375390
2026-09-05,aladin,ebook_best,63,미니 무선 클립 독서등,,,,,,393770887,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393770887
2026-09-05,aladin,ebook_best,64,명화 책읽기 자,,,,,,340858090,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340858090
2026-09-05,aladin,ebook_best,65,고흐 - 론 강의 별이 빛나는 밤,,,,,,340858049,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340858049
2026-09-05,aladin,ebook_best,66,고흐 - 아몬드나무,,,,,,340857965,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340857965
2026-09-05,aladin,ebook_best,67,호아킨 소로야 - 발렌시아 해변,,,,,,340858115,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340858115
2026-09-05,aladin,ebook_best,68,본투리드 엘홀더,,,,,,297680881,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297680881
2026-09-05,aladin,ebook_best,69,노인과 바다,,,,,,297681209,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297681209
2026-09-05,aladin,ebook_best,70,별 헤는 밤,,,,,,297681166,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297681166
2026-09-05,aladin,ebook_best,71,월든,,,,,,297681068,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297681068
2026-09-05,aladin,ebook_best,72,문장 부호 스티키 마커,,,,,,269958493,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269958493
2026-09-05,aladin,ebook_best,73,/빗금/ 180매,,,,,,252270955,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=252270955
