date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-08-17,aladin,ebook_best,1,감쪽같은 수정 테이프 무소음 (총3m),,,,,,393513013,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393513013
2026-08-17,aladin,ebook_best,2,노트색,,,,,,393512884,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393512884
2026-08-17,aladin,ebook_best,3,[NHM x 알라딘] 종이 책갈피 세트,,,,,,393320769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320769
2026-08-17,aladin,ebook_best,4,"꽃과 새 세밀화 Botanical, Ornithological Artists",,,,,,393320930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320930
2026-08-17,aladin,ebook_best,5,영국의 과일 도감 Pomona Britannica,,,,,,393320872,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320872
2026-08-17,aladin,ebook_best,6,호주의 대산호초 The Great Barrier Reef of Australia,,,,,,393320991,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393320991
2026-08-17,aladin,ebook_best,7,이야기가 열리는 택배칼,,,,,,394578654,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578654
2026-08-17,aladin,ebook_best,8,금도끼 은도끼,,,,,,394579355,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579355
2026-08-17,aladin,ebook_best,9,별주부전,,,,,,394578769,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578769
2026-08-17,aladin,ebook_best,10,콩쥐 팥쥐,,,,,,394579464,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394579464
2026-08-17,aladin,ebook_best,11,해님달님,,,,,,394578930,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=394578930
2026-08-17,aladin,ebook_best,12,본투리드 초저점도 3색 볼펜 0.7mm,,,,,,312244903,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244903
2026-08-17,aladin,ebook_best,13,제인 오스틴 민트 블루(1자루),,,,,,312244981,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312244981
2026-08-17,aladin,ebook_best,14,민트 블루+그레이,,,,,,317938117,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317938117
2026-08-17,aladin,ebook_best,15,피너츠 링 노트 단어장,,,,,,391842440,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391842440
