date,platform,chart,rank,title,author,publisher,category,rating,review_count,product_id,url
2026-08-21,yes24,general_best,1,"세네카, 오늘을 빼앗기고 있는 당신에게",루키우스 안나이우스 세네카 저/ 하와이 대저택 편역,논픽션,,8.9,,192474512,https://www.yes24.com/product/goods/192474512
2026-08-21,yes24,general_best,2,오디세이아,호메로스 저/ 페테르 파울 루벤스 그림/ 박문재 역,현대지성,,9.7,,145242086,https://www.yes24.com/product/goods/145242086
2026-08-21,yes24,general_best,3,"안녕, 피터팬",전경철 저,이야기장수,,9.8,,192491734,https://www.yes24.com/product/goods/192491734
2026-08-21,yes24,general_best,4,사카모토 데이즈 27 더블특전판,스즈키 유우토 글그림,대원,,5,,195038533,https://www.yes24.com/product/goods/195038533
2026-08-21,yes24,general_best,5,니체의 초월자,프리드리히 니체 저/ 김철 편역,히읏,,9.8,,161401496,https://www.yes24.com/product/goods/161401496
2026-08-21,yes24,general_best,6,싯다르타,헤르만 헤세 저/ 박병덕 역,민음사,,9.5,,257435,https://www.yes24.com/product/goods/257435
2026-08-21,yes24,general_best,7,찌니주의보,정지아 저,창비,,9.9,,195026262,https://www.yes24.com/product/goods/195026262
2026-08-21,yes24,general_best,8,모순,양귀자 저,쓰다,,9.6,,8759796,https://www.yes24.com/product/goods/8759796
2026-08-21,yes24,general_best,9,그랬다고 적었다,김애란 저,문학동네,,8.8,,195042981,https://www.yes24.com/product/goods/195042981
2026-08-21,yes24,general_best,10,2027 공단기 소방단기 써니 행정법총론 핵심집약,박준철 편저,공단기(에스티유니타스),,9.9,,194332699,https://www.yes24.com/product/goods/194332699
2026-08-21,yes24,general_best,11,오뒷세이아,호메로스 저/ 김헌 역,을유문화사,,9.8,,194511329,https://www.yes24.com/product/goods/194511329
2026-08-21,yes24,general_best,12,투명한 나선,히가시노 게이고 저/ 김선영 역,북다,,9.8,,193807963,https://www.yes24.com/product/goods/193807963
2026-08-21,yes24,general_best,13,원소 원정대: 118개 캐릭터로 마스터하는 주기율표 공략집,아게도리도리 글그림/ 박재현 역/ 장홍제 감수,윌북주니어,,9.9,,189630591,https://www.yes24.com/product/goods/189630591
2026-08-21,yes24,general_best,14,수족관,유래혁 저,포스터샵,,9.2,,124235834,https://www.yes24.com/product/goods/124235834
2026-08-21,yes24,general_best,15,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,,9.9,,167466420,https://www.yes24.com/product/goods/167466420
2026-08-21,yes24,general_best,16,독서의 기술,고명환 저,라곰,,9.8,,192555379,https://www.yes24.com/product/goods/192555379
2026-08-21,yes24,general_best,17,오디세이아,호메로스 원저/ 니콜라 친퀘티 글/ 데시데리아 귀치아르디니 그림/ 이승수 역,마음이음,,9.4,,193352082,https://www.yes24.com/product/goods/193352082
2026-08-21,yes24,general_best,18,2027 유휘운 행정법총론 요약노트+기출문제 (요.플.),유휘운 편저,모두공북스,,10.0,,193701241,https://www.yes24.com/product/goods/193701241
2026-08-21,yes24,general_best,19,테오,앨런 레비 저/ 노지양 역,오팬하우스,,9.7,,192469071,https://www.yes24.com/product/goods/192469071
2026-08-21,yes24,general_best,20,일리아스&오디세이아 세트,호메로스 저/ 페테르 파울 루벤스 그림/ 박문재 역,현대지성,,9.8,,145279346,https://www.yes24.com/product/goods/145279346
2026-08-21,yes24,general_best,21,"2026 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,,9.9,,167466432,https://www.yes24.com/product/goods/167466432
2026-08-21,yes24,general_best,22,ETS 토익 정기시험 기출문제집 1000 Vol. 5 RC,ETS 저,YBM(와이비엠),,9.8,,168776448,https://www.yes24.com/product/goods/168776448
2026-08-21,yes24,general_best,23,ETS 토익 정기시험 기출문제집 1000 Vol. 5 LC,ETS 저,YBM(와이비엠),,9.9,,168776455,https://www.yes24.com/product/goods/168776455
2026-08-21,yes24,general_best,24,처음 읽는 삼국지 5,이문열 글/ 한현동 그림/ 윤종문 편,미래엔아이세움,,15,,195224904,https://www.yes24.com/product/goods/195224904
2026-08-21,yes24,general_best,25,내면 근력,짐 머피 저/ 지여울 역,윌북(willbook),,9.3,,183809488,https://www.yes24.com/product/goods/183809488
2026-08-21,yes24,general_best,26,공부가 결국 너를 지켜줄 거야,임민찬 저,퍼스트펭귄,,9.9,,192978800,https://www.yes24.com/product/goods/192978800
2026-08-21,yes24,general_best,27,멜로우TV 5 : 멜당탕탕 빌런의 등장 (특별 한정판),멜로우 TV 원저/ 한바리 글/ 차차 그림,학산키즈,,24,,195214456,https://www.yes24.com/product/goods/195214456
